ShipmentID,OrderDate,ShipDate,DeliveryDate,DateKey,CarrierKey,WarehouseKey,ShipModeKey,ProductCategoryKey,DestinationKey,PackageCount,TotalWeightLbs,ShippingCost,TargetDeliveryDays,ActualDeliveryDays,OnTimeFlag,DamageFlag,ReturnFlag,CustomerSatisfactionScore
SHP-008304,2023-01-11,2023-01-11,2023-01-19,20230111,2,3,1,6,12,2,8.0,29.22,7,8,0,0,0,5
SHP-008305,2023-01-10,2023-01-11,2023-01-23,20230110,2,3,5,4,23,4,14.4,38.98,10,12,0,0,0,5
SHP-008306,2023-06-20,2023-06-21,2023-06-28,20230620,2,5,1,6,9,2,2.9,39.89,7,7,1,0,0,2
SHP-008307,2024-08-11,2024-08-12,2024-08-20,20240811,3,4,1,1,13,6,0.6,10.98,7,8,0,0,0,2
SHP-008308,2024-12-15,2024-12-16,2024-12-23,20241215,7,6,1,6,8,4,4.0,26.08,7,7,1,0,0,4
SHP-008309,2023-12-20,2023-12-22,2023-12-30,20231220,8,1,2,5,21,1,67.4,126.68,4,8,0,0,0,3
SHP-008310,2023-07-05,2023-07-05,2023-07-08,20230705,6,2,2,6,14,4,6.5,10.15,4,3,1,0,1,4
SHP-008311,2023-06-26,2023-06-27,2023-07-04,20230626,4,1,2,3,16,1,7.7,30.07,4,7,0,0,0,4
SHP-008312,2024-06-15,2024-06-17,2024-06-20,20240615,5,1,4,8,1,3,13.5,56.82,2,3,0,0,0,4
SHP-008313,2023-06-15,2023-06-17,2023-07-01,20230615,2,1,5,1,19,4,11.7,15.13,10,14,0,0,0,3
SHP-008314,2023-02-25,2023-02-25,2023-03-04,20230225,7,5,1,5,15,1,27.3,122.25,7,7,1,0,0,4
SHP-008315,2023-04-01,2023-04-03,2023-04-07,20230401,2,2,4,7,9,3,4.1,34.96,2,4,0,0,0,3
SHP-008316,2024-08-23,2024-08-25,2024-08-26,20240823,3,2,4,6,20,1,5.4,66.41,2,1,1,0,0,4
SHP-008317,2023-05-03,2023-05-03,2023-05-08,20230503,8,4,2,3,26,5,14.6,51.65,4,5,0,1,0,3
SHP-008318,2024-02-13,2024-02-14,2024-02-23,20240213,6,5,5,5,13,3,87.7,135.44,10,9,1,0,0,5
SHP-008319,2023-01-22,2023-01-24,2023-02-03,20230122,6,1,1,1,18,2,11.9,29.57,7,10,0,0,0,4
SHP-008320,2023-01-02,2023-01-03,2023-01-10,20230102,2,5,1,8,3,2,23.7,62.71,7,7,1,0,0,2
SHP-008321,2024-02-28,2024-02-28,2024-02-28,20240228,3,4,3,2,12,1,22.1,497.62,1,0,1,0,0,4
SHP-008322,2023-10-13,2023-10-15,2023-10-16,20231013,8,6,6,4,29,1,19.6,297.57,0,1,0,0,0,3
SHP-008323,2023-06-01,2023-06-02,2023-06-12,20230601,4,1,5,8,14,5,19.1,33.76,10,10,1,0,0,5
SHP-008324,2024-06-28,2024-06-30,2024-07-11,20240628,7,4,5,2,8,1,95.2,31.91,10,11,0,0,0,2
SHP-008325,2023-09-06,2023-09-07,2023-09-08,20230906,2,5,4,2,8,2,38.6,153.99,2,1,1,0,0,5
SHP-008326,2023-10-28,2023-10-29,2023-11-07,20231028,4,2,1,2,9,1,49.5,230.86,7,9,0,0,0,3
SHP-008327,2024-07-30,2024-07-31,2024-08-05,20240730,6,1,3,5,26,1,197.5,651.63,1,5,0,0,0,2
SHP-008328,2023-12-06,2023-12-08,2023-12-16,20231206,7,3,1,7,12,5,1.0,32.12,7,8,0,0,0,2
SHP-008329,2024-11-25,2024-11-27,2024-12-01,20241125,5,2,6,8,5,1,5.3,139.79,0,4,0,0,0,2
SHP-008330,2024-12-31,2025-01-02,2025-01-09,20241231,8,3,1,6,15,5,9.6,23.32,7,7,1,0,0,4
SHP-008331,2024-09-13,2024-09-15,2024-09-22,20240913,2,3,1,2,21,3,112.5,245.62,7,7,1,0,0,5
SHP-008332,2023-09-29,2023-09-29,2023-10-10,20230929,3,6,1,2,18,2,177.3,151.99,7,11,0,0,0,1
SHP-008333,2023-11-30,2023-12-02,2023-12-06,20231130,5,3,2,6,30,4,0.7,47.48,4,4,1,0,0,4
SHP-008334,2023-01-25,2023-01-25,2023-01-31,20230125,7,6,4,5,17,3,175.3,184.52,2,6,0,0,0,1
SHP-008335,2023-06-14,2023-06-16,2023-06-20,20230614,8,4,4,3,18,1,10.1,86.1,2,4,0,0,0,1
SHP-008336,2023-11-16,2023-11-17,2023-11-22,20231116,3,6,2,3,21,1,11.4,42.7,4,5,0,0,0,2
SHP-008337,2024-04-13,2024-04-15,2024-04-21,20240413,5,1,1,7,24,4,9.4,13.75,7,6,1,0,0,3
SHP-008338,2023-07-15,2023-07-17,2023-07-22,20230715,2,1,2,5,24,2,84.2,335.72,4,5,0,0,0,4
SHP-008339,2024-08-28,2024-08-30,2024-09-07,20240828,3,6,2,2,18,3,70.9,329.12,4,8,0,0,1,3
SHP-008340,2023-02-08,2023-02-09,2023-02-20,20230208,4,4,1,2,12,2,171.1,200.74,7,11,0,0,0,3
SHP-008341,2023-02-12,2023-02-13,2023-02-19,20230212,3,4,4,4,15,6,42.3,156.3,2,6,0,0,1,2
SHP-008342,2023-09-11,2023-09-12,2023-09-14,20230911,6,1,4,3,8,6,9.2,75.65,2,2,1,0,0,5
SHP-008343,2024-06-30,2024-07-01,2024-07-07,20240630,2,2,4,3,10,3,5.2,75.46,2,6,0,0,0,1
SHP-008344,2023-05-30,2023-05-31,2023-06-04,20230530,8,6,2,8,21,5,42.2,86.94,4,4,1,0,0,3
SHP-008345,2024-05-08,2024-05-10,2024-05-21,20240508,3,3,1,2,3,3,129.5,141.35,7,11,0,0,0,5
SHP-008346,2024-02-04,2024-02-04,2024-02-12,20240204,8,2,1,1,8,6,14.2,29.63,7,8,0,0,0,4
SHP-008347,2024-04-18,2024-04-20,2024-04-25,20240418,2,3,2,8,30,2,25.2,60.37,4,5,0,0,0,5
SHP-008348,2024-01-03,2024-01-03,2024-01-10,20240103,1,3,2,1,19,2,10.8,9.27,4,7,0,0,0,2
SHP-008349,2024-08-30,2024-08-31,2024-09-04,20240830,2,1,3,6,19,6,4.9,80.32,1,4,0,0,1,4
SHP-008350,2024-08-05,2024-08-07,2024-08-15,20240805,8,3,1,1,4,3,14.9,26.07,7,8,0,0,0,2
SHP-008351,2024-05-22,2024-05-24,2024-06-04,20240522,7,6,1,3,20,2,11.3,26.52,7,11,0,0,0,3
SHP-008352,2023-11-26,2023-11-27,2023-12-02,20231126,4,5,4,7,16,6,3.7,15.66,2,5,0,0,0,2
SHP-008353,2023-01-19,2023-01-20,2023-01-30,20230119,3,5,1,1,2,4,14.1,23.38,7,10,0,0,0,1
SHP-008354,2023-04-18,2023-04-19,2023-04-20,20230418,4,3,4,3,10,4,0.9,36.0,2,1,1,0,0,5
SHP-008355,2023-11-05,2023-11-07,2023-11-13,20231105,2,5,2,4,5,2,43.0,82.3,4,6,0,0,0,3
SHP-008356,2024-09-09,2024-09-09,2024-09-27,20240909,6,6,5,6,4,6,10.7,5.85,10,18,0,0,0,4
SHP-008357,2024-06-02,2024-06-04,2024-06-09,20240602,6,5,3,3,7,2,4.8,111.76,1,5,0,0,0,4
SHP-008358,2023-01-01,2023-01-02,2023-01-05,20230101,1,3,6,7,12,3,13.6,45.0,0,3,0,0,0,2
SHP-008359,2023-01-13,2023-01-13,2023-01-23,20230113,5,5,1,1,9,3,3.9,12.57,7,10,0,0,0,4
SHP-008360,2023-06-11,2023-06-11,2023-06-13,20230611,4,6,6,4,27,5,5.0,359.49,0,2,0,0,0,1
SHP-008361,2023-10-23,2023-10-24,2023-10-28,20231023,3,5,2,3,20,1,8.2,50.79,4,4,1,0,0,4
SHP-008362,2024-04-23,2024-04-24,2024-05-04,20240423,3,2,1,1,30,2,4.4,31.08,7,10,0,1,0,3
SHP-008363,2024-11-11,2024-11-11,2024-11-30,20241111,4,6,5,7,8,1,8.0,17.86,10,19,0,0,0,1
SHP-008364,2023-06-30,2023-07-01,2023-07-09,20230630,8,5,1,3,15,4,14.4,39.65,7,8,0,0,0,1
SHP-008365,2023-07-21,2023-07-21,2023-08-03,20230721,4,1,5,6,22,6,1.5,9.71,10,13,0,0,0,3
SHP-008366,2024-06-27,2024-06-27,2024-07-07,20240627,4,6,5,8,6,6,5.0,25.77,10,10,1,0,0,5
SHP-008367,2023-09-24,2023-09-26,2023-10-04,20230924,7,3,2,4,14,2,27.1,82.27,4,8,0,0,0,1
SHP-008368,2024-04-28,2024-04-29,2024-05-08,20240428,8,5,1,8,10,5,13.8,39.11,7,9,0,0,0,2
SHP-008369,2023-09-24,2023-09-25,2023-10-06,20230924,1,6,1,3,20,1,1.1,38.98,7,11,0,0,0,2
SHP-008370,2024-11-30,2024-11-30,2024-12-05,20241130,8,3,4,2,10,2,165.3,198.81,2,5,0,0,0,1
SHP-008371,2023-10-31,2023-11-01,2023-11-02,20231031,8,5,4,6,11,4,13.2,30.23,2,1,1,0,0,3
SHP-008372,2023-06-27,2023-06-29,2023-07-05,20230627,2,5,1,2,14,1,141.6,135.54,7,6,1,0,0,5
SHP-008373,2023-10-12,2023-10-13,2023-10-15,20231012,4,1,4,4,22,6,47.2,128.25,2,2,1,0,1,5
SHP-008374,2023-11-08,2023-11-08,2023-11-12,20231108,2,1,3,5,1,1,162.5,747.62,1,4,0,0,0,1
SHP-008375,2023-07-31,2023-07-31,2023-08-02,20230731,4,3,4,1,8,2,11.6,74.62,2,2,1,0,0,5
SHP-008376,2024-02-09,2024-02-11,2024-02-22,20240209,2,3,5,5,16,1,120.1,168.02,10,11,0,1,0,2
SHP-008377,2024-11-11,2024-11-12,2024-11-17,20241111,1,4,4,3,18,5,6.9,25.71,2,5,0,0,0,2
SHP-008378,2023-10-25,2023-10-26,2023-11-03,20231025,7,3,1,2,28,2,182.3,201.31,7,8,0,1,0,2
SHP-008379,2023-12-28,2023-12-29,2024-01-03,20231228,7,2,2,8,20,3,34.0,21.17,4,5,0,0,0,1
SHP-008380,2023-08-07,2023-08-09,2023-08-16,20230807,4,6,2,8,12,4,8.3,74.68,4,7,0,0,0,4
SHP-008381,2023-12-02,2023-12-03,2023-12-05,20231202,3,1,3,1,27,4,6.4,57.64,1,2,0,0,0,5
SHP-008382,2024-12-08,2024-12-09,2024-12-20,20241208,5,5,1,2,17,2,33.2,211.62,7,11,0,0,0,4
SHP-008383,2023-05-11,2023-05-11,2023-05-15,20230511,7,6,4,8,20,5,44.5,53.5,2,4,0,0,0,2
SHP-008384,2023-01-19,2023-01-19,2023-01-28,20230119,3,5,1,3,27,3,9.9,38.17,7,9,0,0,0,1
SHP-008385,2023-06-21,2023-06-23,2023-06-29,20230621,7,3,1,8,20,1,23.3,60.91,7,6,1,0,0,4
SHP-008386,2024-03-27,2024-03-28,2024-04-02,20240327,8,2,2,1,19,6,8.4,44.35,4,5,0,0,1,3
SHP-008387,2023-07-28,2023-07-29,2023-08-07,20230728,2,1,1,7,4,6,2.2,9.12,7,9,0,0,0,3
SHP-008388,2024-09-19,2024-09-21,2024-10-09,20240919,3,6,5,4,19,1,18.5,13.18,10,18,0,1,0,4
SHP-008389,2023-02-21,2023-02-21,2023-03-03,20230221,8,2,1,4,16,5,20.0,75.05,7,10,0,0,0,3
SHP-008390,2023-11-01,2023-11-03,2023-11-04,20231101,5,3,4,8,4,3,38.7,114.74,2,1,1,0,1,4
SHP-008391,2024-09-26,2024-09-26,2024-09-27,20240926,3,5,4,3,15,6,1.0,52.62,2,1,1,0,0,5
SHP-008392,2023-07-24,2023-07-26,2023-08-09,20230724,4,5,2,4,27,4,8.2,67.47,4,14,0,0,0,2
SHP-008393,2023-04-04,2023-04-05,2023-04-16,20230404,4,2,1,8,5,2,29.4,21.17,7,11,0,0,1,3
SHP-008394,2023-02-11,2023-02-12,2023-02-17,20230211,5,6,4,6,10,5,0.6,48.25,2,5,0,0,0,4
SHP-008395,2023-04-01,2023-04-01,2023-04-07,20230401,7,5,1,1,16,2,8.4,33.71,7,6,1,1,0,4
SHP-008396,2024-10-22,2024-10-22,2024-11-01,20241022,4,2,1,1,24,4,12.1,19.27,7,10,0,0,0,1
SHP-008397,2023-08-10,2023-08-10,2023-08-16,20230810,7,4,2,7,6,2,3.9,32.58,4,6,0,0,0,3
SHP-008398,2024-09-01,2024-09-02,2024-09-04,20240901,8,6,4,8,9,3,24.5,133.67,2,2,1,0,0,5
SHP-008399,2024-12-01,2024-12-03,2024-12-11,20241201,4,4,1,2,23,1,66.8,84.82,7,8,0,0,0,2
SHP-008400,2024-08-07,2024-08-08,2024-08-09,20240807,3,4,3,5,26,2,111.1,375.02,1,1,1,0,0,5
SHP-008401,2024-09-06,2024-09-08,2024-09-15,20240906,1,6,1,5,4,1,27.0,175.53,7,7,1,0,0,5
SHP-008402,2024-12-17,2024-12-19,2024-12-20,20241217,7,1,3,3,18,6,2.5,111.59,1,1,1,0,0,5
SHP-008403,2024-09-03,2024-09-04,2024-09-12,20240903,1,6,4,5,29,3,99.4,462.18,2,8,0,0,0,2
SHP-008404,2024-12-02,2024-12-02,2024-12-06,20241202,6,1,3,4,19,4,41.4,90.03,1,4,0,0,0,3
SHP-008405,2023-06-22,2023-06-24,2023-06-30,20230622,2,6,4,5,27,1,173.3,523.77,2,6,0,0,0,3
SHP-008406,2024-11-08,2024-11-09,2024-11-14,20241108,3,1,4,1,21,6,14.5,25.5,2,5,0,0,0,2
SHP-008407,2024-08-23,2024-08-23,2024-08-30,20240823,2,4,1,8,28,3,15.7,53.12,7,7,1,0,0,5
SHP-008408,2023-11-24,2023-11-26,2023-12-06,20231124,2,1,1,1,21,1,6.5,17.68,7,10,0,0,0,3
SHP-008409,2024-11-13,2024-11-15,2024-11-22,20241113,7,1,1,2,16,3,147.6,140.49,7,7,1,0,0,4
SHP-008410,2023-11-16,2023-11-18,2023-11-26,20231116,3,5,2,8,24,4,39.3,52.17,4,8,0,0,0,3
SHP-008411,2024-02-28,2024-02-29,2024-03-07,20240228,1,1,1,6,11,4,8.3,5.92,7,7,1,0,0,2
SHP-008412,2024-03-29,2024-03-29,2024-04-07,20240329,8,4,5,7,11,1,7.2,7.07,10,9,1,0,0,3
SHP-008413,2024-01-26,2024-01-26,2024-02-05,20240126,4,1,1,4,24,2,49.1,50.18,7,10,0,0,0,2
SHP-008414,2024-10-20,2024-10-21,2024-10-27,20241020,5,1,4,2,17,2,105.2,284.08,2,6,0,0,0,4
SHP-008415,2024-10-16,2024-10-17,2024-10-27,20241016,8,4,1,2,21,3,63.4,221.45,7,10,0,1,0,3
SHP-008416,2023-02-19,2023-02-19,2023-02-22,20230219,4,4,4,4,2,2,43.1,44.66,2,3,0,0,0,3
SHP-008417,2024-03-19,2024-03-20,2024-03-26,20240319,8,3,2,1,14,2,9.7,31.03,4,6,0,0,0,4
SHP-008418,2023-09-19,2023-09-21,2023-10-05,20230919,7,2,5,3,8,3,3.2,3.71,10,14,0,0,0,4
SHP-008419,2023-04-20,2023-04-21,2023-04-22,20230420,2,3,6,5,16,2,121.2,949.1,0,1,0,0,0,3
SHP-008420,2023-11-07,2023-11-09,2023-11-17,20231107,6,2,1,5,25,3,76.0,165.09,7,8,0,0,0,2
SHP-008421,2023-09-28,2023-09-28,2023-10-06,20230928,5,1,1,5,8,3,69.7,52.26,7,8,0,1,0,4
SHP-008422,2023-07-17,2023-07-19,2023-07-19,20230717,8,1,6,2,29,1,71.6,955.91,0,0,1,0,0,5
SHP-008423,2023-11-01,2023-11-02,2023-11-12,20231101,6,2,5,2,12,3,45.9,164.59,10,10,1,0,0,5
SHP-008424,2024-12-18,2024-12-18,2024-12-21,20241218,5,6,2,2,29,2,97.4,257.73,4,3,1,0,0,4
SHP-008425,2023-08-26,2023-08-28,2023-08-29,20230826,5,4,3,8,28,2,26.3,222.52,1,1,1,0,0,4
SHP-008426,2024-07-08,2024-07-10,2024-07-23,20240708,1,4,5,5,13,1,112.7,122.99,10,13,0,0,1,1
SHP-008427,2024-10-18,2024-10-20,2024-10-26,20241018,1,3,2,8,30,3,22.2,23.42,4,6,0,0,0,3
SHP-008428,2024-07-19,2024-07-19,2024-07-23,20240719,8,4,3,4,27,1,13.9,144.67,1,4,0,0,0,3
SHP-008429,2024-12-22,2024-12-23,2024-12-30,20241222,1,3,1,2,1,1,58.6,70.88,7,7,1,0,0,4
SHP-008430,2023-09-06,2023-09-06,2023-09-17,20230906,1,6,1,4,30,2,19.4,62.44,7,11,0,0,0,1
SHP-008431,2023-06-16,2023-06-18,2023-06-20,20230616,2,4,4,6,23,6,12.5,43.04,2,2,1,0,0,5
SHP-008432,2024-03-10,2024-03-11,2024-03-18,20240310,1,1,1,1,21,6,7.4,20.09,7,7,1,0,0,4
SHP-008433,2024-08-05,2024-08-05,2024-08-16,20240805,3,3,1,2,26,3,79.5,164.01,7,11,0,0,0,1
SHP-008434,2024-08-28,2024-08-28,2024-09-03,20240828,5,1,1,6,7,5,7.9,22.0,7,6,1,0,0,4
SHP-008435,2023-10-03,2023-10-04,2023-10-09,20231003,5,4,2,1,23,5,7.4,53.42,4,5,0,0,0,3
SHP-008436,2023-04-28,2023-04-29,2023-05-03,20230428,6,4,4,4,24,5,26.4,121.42,2,4,0,0,0,1
SHP-008437,2023-04-28,2023-04-28,2023-04-29,20230428,6,2,4,8,16,3,28.9,101.35,2,1,1,0,0,4
SHP-008438,2024-12-27,2024-12-28,2024-12-31,20241227,6,3,2,4,23,2,20.6,25.31,4,3,1,0,0,5
SHP-008439,2024-01-01,2024-01-01,2024-01-02,20240101,8,3,3,7,26,6,9.1,18.24,1,1,1,0,0,4
SHP-008440,2023-06-08,2023-06-08,2023-06-15,20230608,7,3,1,3,22,2,2.3,15.4,7,7,1,0,0,3
SHP-008441,2023-01-29,2023-01-31,2023-02-07,20230129,4,5,1,5,27,2,38.0,142.77,7,7,1,0,0,5
SHP-008442,2023-07-25,2023-07-26,2023-08-03,20230725,2,4,1,2,23,2,111.8,92.35,7,8,0,0,1,2
SHP-008443,2023-05-19,2023-05-21,2023-05-25,20230519,5,3,2,2,2,3,41.8,133.24,4,4,1,0,0,4
SHP-008444,2024-03-19,2024-03-20,2024-03-23,20240319,8,2,3,8,7,4,43.7,92.44,1,3,0,0,0,2
SHP-008445,2024-05-28,2024-05-28,2024-06-04,20240528,2,6,2,7,29,6,13.1,54.34,4,7,0,0,0,4
SHP-008446,2024-05-29,2024-05-30,2024-06-02,20240529,1,1,4,1,8,2,4.0,50.94,2,3,0,0,1,1
SHP-008447,2023-05-29,2023-05-29,2023-06-03,20230529,4,5,2,3,9,3,8.3,9.9,4,5,0,0,0,2
SHP-008448,2024-09-14,2024-09-16,2024-09-22,20240914,7,1,2,1,23,2,9.9,15.88,4,6,0,0,0,4
SHP-008449,2023-07-24,2023-07-25,2023-08-01,20230724,6,4,2,3,2,2,5.4,43.59,4,7,0,0,0,2
SHP-008450,2023-03-05,2023-03-06,2023-03-16,20230305,2,5,1,2,6,1,171.7,102.36,7,10,0,0,0,2
SHP-008451,2024-04-19,2024-04-21,2024-04-25,20240419,5,3,4,3,26,3,7.8,23.48,2,4,0,0,0,3
SHP-008452,2024-05-07,2024-05-07,2024-05-13,20240507,4,2,4,8,8,5,5.7,161.05,2,6,0,1,0,3
SHP-008453,2024-04-24,2024-04-24,2024-05-05,20240424,8,2,4,4,20,6,13.8,163.17,2,11,0,0,0,2
SHP-008454,2023-01-10,2023-01-10,2023-01-20,20230110,4,5,1,6,23,1,3.0,12.04,7,10,0,0,0,3
SHP-008455,2023-11-11,2023-11-12,2023-11-25,20231111,2,5,5,6,23,5,7.1,7.03,10,13,0,1,0,2
SHP-008456,2023-03-24,2023-03-24,2023-03-27,20230324,3,6,4,5,20,3,47.5,301.94,2,3,0,0,0,1
SHP-008457,2024-01-24,2024-01-26,2024-02-02,20240124,6,1,2,8,1,5,44.0,92.35,4,7,0,1,1,2
SHP-008458,2023-09-06,2023-09-08,2023-09-09,20230906,1,6,6,7,29,5,13.8,120.18,0,1,0,0,0,3
SHP-008459,2023-11-11,2023-11-11,2023-11-20,20231111,3,5,5,5,19,3,134.6,160.26,10,9,1,0,0,4
SHP-008460,2023-04-29,2023-05-01,2023-05-04,20230429,1,6,2,3,11,5,8.7,16.07,4,3,1,1,0,4
SHP-008461,2023-03-10,2023-03-10,2023-03-13,20230310,6,3,4,6,3,5,11.0,19.92,2,3,0,0,0,3
SHP-008462,2023-03-06,2023-03-08,2023-03-16,20230306,1,3,2,5,11,3,174.8,175.69,4,8,0,0,0,4
SHP-008463,2024-12-01,2024-12-02,2024-12-05,20241201,1,6,2,3,19,5,13.0,19.21,4,3,1,0,0,5
SHP-008464,2023-02-08,2023-02-10,2023-02-13,20230208,5,6,2,6,6,4,12.0,44.9,4,3,1,0,0,5
SHP-008465,2024-06-15,2024-06-15,2024-06-26,20240615,1,2,1,2,14,2,127.2,164.57,7,11,0,0,0,3
SHP-008466,2023-03-07,2023-03-09,2023-03-21,20230307,1,5,5,4,4,3,12.8,37.28,10,12,0,0,0,4
SHP-008467,2024-10-15,2024-10-15,2024-10-24,20241015,6,3,1,8,25,5,17.3,66.77,7,9,0,0,0,3
SHP-008468,2023-02-08,2023-02-08,2023-02-11,20230208,2,3,3,7,20,1,5.9,100.39,1,3,0,0,1,4
SHP-008469,2024-05-29,2024-05-30,2024-06-10,20240529,7,5,1,3,10,5,12.7,20.51,7,11,0,0,0,3
SHP-008470,2023-08-22,2023-08-22,2023-09-02,20230822,5,4,1,2,13,3,147.6,199.3,7,11,0,0,0,1
SHP-008471,2023-02-18,2023-02-20,2023-02-26,20230218,4,4,4,2,14,1,135.3,378.9,2,6,0,0,0,4
SHP-008472,2023-11-19,2023-11-19,2023-11-26,20231119,6,5,1,4,8,1,21.1,49.14,7,7,1,0,0,2
SHP-008473,2023-01-25,2023-01-25,2023-02-02,20230125,1,1,1,8,23,4,7.9,60.92,7,8,0,0,0,1
SHP-008474,2024-06-11,2024-06-13,2024-06-19,20240611,1,2,2,5,29,1,41.2,167.77,4,6,0,0,0,4
SHP-008475,2023-11-29,2023-11-29,2023-12-12,20231129,2,6,2,1,22,4,14.3,35.69,4,13,0,0,0,3
SHP-008476,2023-11-28,2023-11-29,2023-12-04,20231128,3,3,2,3,23,5,12.1,53.67,4,5,0,0,0,1
SHP-008477,2024-11-16,2024-11-16,2024-11-18,20241116,1,4,3,8,5,6,34.2,159.88,1,2,0,0,0,3
SHP-008478,2023-12-08,2023-12-09,2023-12-17,20231208,8,2,1,1,2,5,8.6,11.69,7,8,0,0,0,2
SHP-008479,2023-03-24,2023-03-26,2023-03-28,20230324,8,6,4,7,9,6,6.5,31.21,2,2,1,0,0,4
SHP-008480,2024-07-12,2024-07-12,2024-07-17,20240712,8,1,2,8,19,1,33.1,43.51,4,5,0,0,0,3
SHP-008481,2023-02-28,2023-02-28,2023-03-05,20230228,6,6,4,3,6,2,4.5,19.62,2,5,0,0,0,3
SHP-008482,2023-05-20,2023-05-20,2023-05-23,20230520,7,6,6,8,13,4,21.3,193.76,0,3,0,0,0,3
SHP-008483,2024-12-12,2024-12-12,2024-12-18,20241212,2,4,1,6,3,1,13.7,35.15,7,6,1,1,0,5
SHP-008484,2024-07-08,2024-07-10,2024-07-14,20240708,1,1,2,6,23,5,3.7,10.19,4,4,1,0,0,5
SHP-008485,2023-09-02,2023-09-04,2023-09-07,20230902,5,5,4,4,25,4,6.0,154.52,2,3,0,0,0,3
SHP-008486,2024-11-01,2024-11-03,2024-11-09,20241101,3,3,4,2,23,3,96.4,440.27,2,6,0,0,0,2
SHP-008487,2024-09-28,2024-09-28,2024-10-06,20240928,5,2,1,5,10,3,102.7,78.91,7,8,0,0,0,1
SHP-008488,2024-08-31,2024-08-31,2024-09-06,20240831,5,4,2,3,16,3,12.0,17.33,4,6,0,0,0,2
SHP-008489,2023-07-15,2023-07-16,2023-07-21,20230715,4,1,2,7,5,1,9.7,41.08,4,5,0,0,0,3
SHP-008490,2024-11-23,2024-11-24,2024-12-04,20241123,8,3,5,3,13,6,4.5,13.89,10,10,1,0,0,4
SHP-008491,2023-08-05,2023-08-05,2023-08-09,20230805,3,2,6,1,20,6,11.9,141.5,0,4,0,0,0,2
SHP-008492,2024-12-17,2024-12-17,2024-12-24,20241217,3,1,1,2,3,2,133.9,102.15,7,7,1,0,0,1
SHP-008493,2024-04-26,2024-04-26,2024-04-30,20240426,6,2,3,6,10,6,11.2,104.98,1,4,0,0,0,3
SHP-008494,2024-05-21,2024-05-22,2024-05-29,20240521,8,2,2,8,21,1,30.4,65.84,4,7,0,0,0,3
SHP-008495,2023-12-07,2023-12-09,2023-12-17,20231207,2,3,2,7,13,4,1.2,40.68,4,8,0,0,0,2
SHP-008496,2023-03-13,2023-03-15,2023-03-22,20230313,4,5,1,8,22,5,29.1,48.08,7,7,1,0,0,4
SHP-008497,2024-07-04,2024-07-04,2024-07-17,20240704,1,4,5,7,24,4,1.5,8.29,10,13,0,1,0,2
SHP-008498,2023-05-19,2023-05-21,2023-05-30,20230519,6,5,1,8,23,6,43.2,29.64,7,9,0,0,0,2
SHP-008499,2023-07-09,2023-07-11,2023-07-19,20230709,7,4,1,2,8,3,56.2,219.59,7,8,0,0,0,3
SHP-008500,2023-09-16,2023-09-17,2023-09-26,20230916,4,2,1,2,10,2,167.7,95.29,7,9,0,0,0,2
SHP-008501,2024-06-03,2024-06-04,2024-06-12,20240603,4,5,2,3,9,5,11.0,27.38,4,8,0,0,0,4
SHP-008502,2024-06-06,2024-06-08,2024-06-16,20240606,4,5,1,3,1,1,7.4,29.41,7,8,0,0,0,4
SHP-008503,2024-06-28,2024-06-29,2024-07-10,20240628,3,4,2,8,20,4,21.8,95.77,4,11,0,0,0,1
SHP-008504,2023-06-04,2023-06-04,2023-06-12,20230604,4,2,2,6,18,3,3.1,31.86,4,8,0,0,0,1
SHP-008505,2023-03-30,2023-04-01,2023-04-10,20230330,5,2,5,1,21,1,10.8,8.06,10,9,1,0,0,3
SHP-008506,2024-04-20,2024-04-20,2024-04-22,20240420,8,3,4,1,4,3,2.7,61.56,2,2,1,0,0,2
SHP-008507,2023-10-30,2023-11-01,2023-11-12,20231030,3,6,1,8,19,6,34.1,68.98,7,11,0,0,0,4
SHP-008508,2024-09-04,2024-09-06,2024-09-09,20240904,8,5,3,3,23,3,2.3,67.67,1,3,0,0,0,3
SHP-008509,2023-11-20,2023-11-22,2023-11-28,20231120,8,1,1,3,2,1,12.6,9.81,7,6,1,0,0,3
SHP-008510,2024-10-25,2024-10-26,2024-11-05,20241025,5,4,1,3,13,3,2.2,12.76,7,10,0,0,0,3
SHP-008511,2024-10-25,2024-10-26,2024-11-05,20241025,8,2,1,2,17,3,165.6,65.74,7,10,0,0,0,2
SHP-008512,2023-02-08,2023-02-10,2023-02-14,20230208,2,6,4,1,26,5,10.3,22.26,2,4,0,0,0,2
SHP-008513,2024-01-04,2024-01-06,2024-01-11,20240104,5,3,2,3,23,5,1.9,47.14,4,5,0,1,0,3
SHP-008514,2024-12-10,2024-12-12,2024-12-19,20241210,8,6,1,5,26,3,126.2,232.38,7,7,1,0,0,4
SHP-008515,2024-03-22,2024-03-24,2024-04-06,20240322,5,4,5,4,8,3,5.5,24.85,10,13,0,0,0,1
SHP-008516,2024-03-28,2024-03-29,2024-04-05,20240328,3,6,1,2,10,1,20.2,77.31,7,7,1,0,0,4
SHP-008517,2024-08-14,2024-08-15,2024-08-25,20240814,2,5,1,8,20,6,6.1,22.79,7,10,0,0,0,3
SHP-008518,2023-02-12,2023-02-13,2023-02-26,20230212,7,6,5,1,1,5,5.2,21.26,10,13,0,0,0,1
SHP-008519,2024-01-22,2024-01-22,2024-01-22,20240122,6,5,6,7,3,4,14.6,101.94,0,0,1,0,0,5
